Index,Original Code,Program Length,Ground truth,Original Prediction,Adversarial Code,Adversarial truth,Adv Prediction,Is Success,Query Times,Time Cost,Perturbation Type,orig prob,current prob,Attack path
86,"class Solution {
    public static Map<Integer, Integer> frequencyLists(List<List<Integer>> list1) {
        List<Integer> flatList = new ArrayList<>();
        for (List<Integer> sublist : list1) {
            flatList.addAll(sublist);
        }
        Map<Integer, Integer> dicData = new HashMap<>();
        for (Integer num : flatList) {
            if (dicData.containsKey(num)) {
            //begin to write code
",421,"class Solution {
    public static Map<Integer, Integer> frequencyLists(List<List<Integer>> list1) {
        List<Integer> flatList = new ArrayList<>();
        for (List<Integer> sublist : list1) {
            flatList.addAll(sublist);
        }
        Map<Integer, Integer> dicData = new HashMap<>();
        for (Integer num : flatList) {
            if (dicData.containsKey(num)) {
                dicData.put(num, dicData.get(num) + 1);
            } else {
                dicData.put(num, 1);
            }
        }
        return dicData;
    }
}
","class Solution {
    public static Map<Integer, Integer> frequencyLists(List<List<Integer>> list1) {
        List<Integer> flatList = new ArrayList<>();
        for (List<Integer> sublist : list1) {
            flatList.addAll(sublist);
        }
        
        Map<Integer, Integer> dicData = new HashMap<>();
        for (Integer num : flatList) {
            if (dicData.containsKey(num)) {
                dicData.put(num, dicData.get(num) + 1);
            } else {
                dicData.put(num, 1);
            }
        }
        
        return dicData;
    }
}
","class Solution {
    public static Map<Integer, Integer> frequencyLists(List<List<Integer>> list1) {
        List<Integer> flatList = new ArrayList<>();
        for (List<Integer> sublist : list1) {
            flatList.addAll(sublist);
        }
        Map<Integer, Integer> dicData = new HashMap<>();
        for (Integer num : flatList) {
            if (dicData.containsKey(num)) {
            //begin to write code
","class Solution {
    public static Map<Integer, Integer> frequencyLists(List<List<Integer>> list1) {
        List<Integer> flatList = new ArrayList<>();
        for (List<Integer> sublist : list1) {
            flatList.addAll(sublist);
        }
        Map<Integer, Integer> dicData = new HashMap<>();
        for (Integer num : flatList) {
            if (dicData.containsKey(num)) {
                dicData.put(num, dicData.get(num) + 1);
            } else {
                dicData.put(num, 1);
            }
        }
        return dicData;
    }
}

","        <|im_end|>


",1,3,0.4840019861857096,code_style:newline_aftercode,1.0,0.0,"{'class Solution {\n    public static Map<Integer, Integer> frequencyLists(List<List<Integer>> list1) {\n        List<Integer> flatList = new ArrayList<>();\n        for (List<Integer> sublist : list1) {\n            flatList.addAll(sublist);\n        }\n        Map<Integer, Integer> dicData = new HashMap<>();\n        for (Integer num : flatList) {\n            if (dicData.containsKey(num)) {\n                dicData.put(num, dicData.get(num) + 1);\n            } else {\n                dicData.put(num, 1);\n            }\n        }\n        return dicData;\n    }\n}\n\n': [('class Solution {\n    public static Map<Integer, Integer> frequencyLists(List<List<Integer>> list1) {\n        List<Integer> flatList = new ArrayList<>();\n        for (List<Integer> sublist : list1) {\n            flatList.addAll(sublist);\n        }\n        Map<Integer, Integer> dicData = new HashMap<>();\n        for (Integer num : flatList) {\n            if (dicData.containsKey(num)) {\n            //begin to write code\n', '        <|im_end|>\n\n\n', 'newline_aftercode')]}"
87,"class Solution {
    public static double multiplyNum(int[] numbers) {
        int total = 1;
        for (int number : numbers) {
            total *= number;
            //begin to write code
",194,"class Solution {
    public static double multiplyNum(int[] numbers) {
        int total = 1;
        for (int number : numbers) {
            total *= number;
        }
        return (double) total / numbers.length;
    }
}
","class Solution {
    public static double multiplyNum(int[] numbers) {
        int total = 1;
        for (int number : numbers) {
            total *= number;
        }
        return total / numbers.length;
    }
}
",,,,-2,1,0.1638770381609599,code_style:None,0.0,0.0,
88,"class Solution {
    public static String decimalToBinary(int n) {
        return Integer.toBinaryString(n);
        //begin to write code
",139,"class Solution {
    public static String decimalToBinary(int n) {
        return Integer.toBinaryString(n);
    }
}
","class Solution {
    public static String decimalToBinary(int n) {
        return Integer.toBinaryString(n);
    }
}
","class Solution {
    public static String decimalToBinary(int n) {
        return Integer.toBinaryString(n);
        //begin to write code
","class Solution {
    public static String decimalToBinary(int n) {
        return Integer.toBinaryString(n);






    }
}
","class Solution {
    public static String decimalToBinary(int n) {
        return IntStream.rangeClosed(0, n).mapToObj(i -> Integer.toBinaryString(i)).collect(Collectors.joining());
    }
}
",1,21,2.472867186864217,code_style:tab_indent,1.0,0.0,"{'class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n\n\n\n\n\n\n    }\n}\n': [('class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n        //begin to write code\n', 'class Solution {\n    public static String decimalToBinary(int n) {\n        if (n == 0) {\n            return ""0"";\n        }\n        List<Integer> digits = new ArrayList<>();\n        while (n > 0) {\n            digits.add(n % 2);\n            n /= 2;\n        }\n        Collections.reverse(digits);\n        StringBuilder binary = new StringBuilder();\n        for (int digit : digits) {\n            binary.append(digit);\n        }\n        return binary.toString();\n    }\n\n    public static void main(String[] args) {\n        int decimalNumber = 10;\n        String binaryEquivalent = decimalToBinary(decimalNumber);\n        System.out.println(""The binary equivalent of "" + decimalNumber + "" is: "" + binaryEquivalent);\n    }\n}\n', 'newline_afterdoc'), ('class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n        //begin to write code\n', 'class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n    }\n}\n', 'doc2comments'), ('class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n        //begin to write code\n', 'class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n    }\n}\n', 'newline_afterdoc'), ('class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n        //begin to write code\n', 'class Solution {\n    public static String decimalToBinary(int n) {\n        // Convert the decimal number to binary using Integer.toBinaryString\n        return Integer.toBinaryString(n);\n    }\n\n    public static void main(String[] args) {\n        // Example usage\n        int decimalNumber = 10;\n        String binaryNumber = decimalToBinary(decimalNumber);\n        System.out.println(""Decimal: "" + decimalNumber + "" -> Binary: "" + binaryNumber);\n    }\n}\n', 'doc2comments'), ('class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n        //begin to write code\n', 'class Solution {\n    public static String decimalToBinary(int n) {\n        // Implement the logic to convert the decimal number to binary\n        // Example implementation: use BigInteger for conversion\n        return Long.toBinaryString(n);\n    }\n\n    public static void main(String[] args) {\n        int number = 10;\n        System.out.println(""Binary representation of "" + number + "" is: "" + decimalToBinary(number));\n    }\n}\n', 'newline_afterdoc'), ('class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n        //begin to write code\n', 'class Solution {\n    public static String decimalToBinary(int n) {\n        if (n == 0) {\n            return ""0"";\n        }\n        StringBuilder binary = new StringBuilder();\n        while (n > 0) {\n            binary.insert(0, n % 2);\n            n /= 2;\n        }\n        return binary.toString();\n    }\n\n    public static void main(String[] args) {\n        int number = 10;\n        System.out.println(""The binary equivalent of "" + number + "" is "" + decimalToBinary(number));\n    }\n}\n', 'newline_random'), ('class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n        //begin to write code\n', 'class Solution {\n    public static String decimalToBinary(int n) {\n        // Convert the integer to a binary string using the Integer.toBinaryString method\n        return Integer.toBinaryString(n);\n    }\n\n    public static void main(String[] args) {\n        Scanner scanner = new Scanner(System.in);\n        System.out.print(""Enter a decimal number: "");\n        int decimalNumber = scanner.nextInt();\n        String binaryNumber = decimalToBinary(decimalNumber);\n        System.out.println(""The binary equivalent of "" + decimalNumber + "" is: "" + binaryNumber);\n        scanner.close();\n    }\n}\n', 'doc2comments'), ('class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n        //begin to write code\n', 'class Solution {\n    public static String decimalToBinary(int n) {\n        // Convert the integer to a binary string\n        return Integer.toBinaryString(n);\n    }\n\n    public static void main(String[] args) {\n        // Example usage\n        int decimalNumber = 255;\n        String binaryEquivalent = decimalToBinary(decimalNumber);\n        System.out.println(""The binary equivalent of "" + decimalNumber + "" is: "" + binaryEquivalent);\n    }\n}\n', 'newline_random'), ('class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n        //begin to write code\n', 'class Solution {\n    public static String decimalToBinary(int n) {\n        if (n == 0) {\n            return ""0"";\n        }\n        List<Integer> digits = new ArrayList<>();\n        while (n > 0) {\n            digits.add(n % 2);\n            n /= 2;\n        }\n        Collections.reverse(digits);\n        StringBuilder binaryString = new StringBuilder();\n        for (int digit : digits) {\n            binaryString.append(digit);\n        }\n        return binaryString.toString();\n    }\n\n    public static void main(String[] args) {\n        int number = 10;\n        String binary = decimalToBinary(number);\n        System.out.println(""The binary equivalent of "" + number + "" is: "" + binary);\n    }\n}\n', 'newline_random'), ('class Solution {\n    public static String decimalToBinary(int n) {\n        return Integer.toBinaryString(n);\n        //begin to write code\n', 'class Solution {\n    public static String decimalToBinary(int n) {\n        return IntStream.rangeClosed(0, n).mapToObj(i -> Integer.toBinaryString(i)).collect(Collectors.joining());\n    }\n}\n', 'tab_indent')]}"
89,"class Solution {
    public static long nextSmallestPalindrome(long num) {
        for (long i = num + 1; i < Long.MAX_VALUE; i++) {
            if (isPalindrome(i)) {
                return i;
            }
        }
        return -1;
        //begin to write code
",267,"class Solution {
    public static long nextSmallestPalindrome(long num) {
        for (long i = num + 1; i < Long.MAX_VALUE; i++) {
            if (isPalindrome(i)) {
                return i;
            }
        }
        return -1;
    }

    private static boolean isPalindrome(long num) {
        String numStr = Long.toString(num);
        String reversedStr = new StringBuilder(numStr).reverse().toString();
        return numStr.equals(reversedStr);
    }
}
","        <|im_end|>


",,,,-2,1,0.21266937255859375,code_style:None,0.0,0.0,
90,"class Solution {
    public int kth_element(int[] arr, int n, int k) {
        for (int i = 0; i < n; i++) {
            for (int j = 0; j < n - i - 1; j++) {
                if (arr[j] > arr[j + 1]) {
                    int temp = arr[j];
                    arr[j] = arr[j + 1];
                    //begin to write code
",324,"class Solution {
    public int kth_element(int[] arr, int n, int k) {
        for (int i = 0; i < n; i++) {
            for (int j = 0; j < n - i - 1; j++) {
                if (arr[j] > arr[j + 1]) {
                    int temp = arr[j];
                    arr[j] = arr[j + 1];
                    arr[j + 1] = temp;
                }
            }
        }
        return arr[k - 1];
    }
}
","class Solution {
    public int kth_element(int[] arr, int n, int k) {
        // Implement the kth_element function here
        Arrays.sort(arr);
        return arr[k - 1];
    }
}
","class Solution {
    public int kth_element(int[] arr, int n, int k) {
        for (int i = 0; i < n; i++) {
            for (int j = 0; j < n - i - 1; j++) {
                if (arr[j] > arr[j + 1]) {
                    int temp = arr[j];
                    arr[j] = arr[j + 1];
                    //begin to write code
","class Solution {
    public int kth_element(int[] arr, int n, int k) {
        for (int i = 0; i < n; i++) {
            for (int j = 0; j < n - i - 1; j++) {
                if (arr[j] > arr[j + 1]) {
                    int temp = arr[j];
                    arr[j] = arr[j + 1];
                    arr[j + 1] = temp;
                }
            }
        }
        return arr[k - 1];
    }
}
","        <|im_end|>


",1,3,0.4314111113548279,code_style:doc2comments,1.0,0.0,"{'class Solution {\n    public int kth_element(int[] arr, int n, int k) {\n        for (int i = 0; i < n; i++) {\n            for (int j = 0; j < n - i - 1; j++) {\n                if (arr[j] > arr[j + 1]) {\n                    int temp = arr[j];\n                    arr[j] = arr[j + 1];\n                    arr[j + 1] = temp;\n                }\n            }\n        }\n        return arr[k - 1];\n    }\n}\n': [('class Solution {\n    public int kth_element(int[] arr, int n, int k) {\n        for (int i = 0; i < n; i++) {\n            for (int j = 0; j < n - i - 1; j++) {\n                if (arr[j] > arr[j + 1]) {\n                    int temp = arr[j];\n                    arr[j] = arr[j + 1];\n                    //begin to write code\n', '        <|im_end|>\n\n\n', 'doc2comments')]}"
91,"class Solution {
    public static String snakeToCamel(String word) {
        String[] parts = word.split(""_"");
        StringBuilder camelCaseString = new StringBuilder();
        for (String part : parts){
            camelCaseString.append(toProperCase(part));
        }
        //begin to write code
",304,"class Solution {
    public static String snakeToCamel(String word) {
        String[] parts = word.split(""_"");
        StringBuilder camelCaseString = new StringBuilder();
        for (String part : parts){
            camelCaseString.append(toProperCase(part));
        }
        return camelCaseString.toString();
    }

    private static String toProperCase(String s) {
        return s.substring(0, 1).toUpperCase() +
                s.substring(1).toLowerCase();
    }
}
","class Solution {
    public static String snakeToCamel(String word) {
        // Split the word by underscores to get individual words
        String[] parts = word.split(""_"");
        
        // Create a StringBuilder to build the camelCase string
        StringBuilder camelCaseString = new StringBuilder();
        
        // Iterate over each part of the split string
        for (int i = 0; i < parts.length; i++) {
            // Capitalize the first letter of each part and then convert the rest to lowercase
            camelCaseString.append(Character.toUpperCase(parts[i].charAt(0))).append(parts[i].substring(1).toLowerCase());
        }
        
        return camelCaseString.toString();
    }
}
","class Solution {
    public static String snakeToCamel(String word) {
        String[] parts = word.split(""_"");
        StringBuilder camelCaseString = new StringBuilder();
        for (String part : parts){
            camelCaseString.append(toProperCase(part));
        }
        //begin to write code
","class Solution {
    public static String snakeToCamel(String word) {
        String[] parts = word.split(""_"");
        StringBuilder camelCaseString = new StringBuilder();
        for (String part : parts){
            camelCaseString.append(toProperCase(part));
        }
        return camelCaseString.toString();
    }

    private static String toProperCase(String s) {
        return s.substring(0, 1).toUpperCase() +
                s.substring(1).toLowerCase();
    }
}
","class Solution {
    public static String snakeToCamel(String word) {
        String[] parts = word.split(""_"");
        StringBuilder camelCaseString = new StringBuilder();
        for (String part : parts){
            camelCaseString.append(toProperCase(part));
        }
        return camelCaseString.toString();
    }

    private static String toProperCase(String str) {
        if (str == null || str.isEmpty()) {
            return """";
        }
        StringBuilder result = new StringBuilder();
        boolean nextUpperCase = false;
        for (char c : str.toCharArray()) {
            if (Character.isUpperCase(c)) {
                nextUpperCase = true;
            } else {
                if (nextUpperCase) {
                    result.append(Character.toLowerCase(c));
                } else {
                    result.append(Character.toUpperCase(c));
                }
                nextUpperCase = false;
            }
        }
        return result.toString();
    }
}
",1,3,0.45779898564020793,code_style:newline_afterdoc,1.0,0.0,"{'class Solution {\n    public static String snakeToCamel(String word) {\n        String[] parts = word.split(""_"");\n        StringBuilder camelCaseString = new StringBuilder();\n        for (String part : parts){\n            camelCaseString.append(toProperCase(part));\n        }\n        return camelCaseString.toString();\n    }\n\n    private static String toProperCase(String s) {\n        return s.substring(0, 1).toUpperCase() +\n                s.substring(1).toLowerCase();\n    }\n}\n': [('class Solution {\n    public static String snakeToCamel(String word) {\n        String[] parts = word.split(""_"");\n        StringBuilder camelCaseString = new StringBuilder();\n        for (String part : parts){\n            camelCaseString.append(toProperCase(part));\n        }\n        //begin to write code\n', 'class Solution {\n    public static String snakeToCamel(String word) {\n        String[] parts = word.split(""_"");\n        StringBuilder camelCaseString = new StringBuilder();\n        for (String part : parts){\n            camelCaseString.append(toProperCase(part));\n        }\n        return camelCaseString.toString();\n    }\n\n    private static String toProperCase(String str) {\n        if (str == null || str.isEmpty()) {\n            return """";\n        }\n        StringBuilder result = new StringBuilder();\n        boolean nextUpperCase = false;\n        for (char c : str.toCharArray()) {\n            if (Character.isUpperCase(c)) {\n                nextUpperCase = true;\n            } else {\n                if (nextUpperCase) {\n                    result.append(Character.toLowerCase(c));\n                } else {\n                    result.append(Character.toUpperCase(c));\n                }\n                nextUpperCase = false;\n            }\n        }\n        return result.toString();\n    }\n}\n', 'newline_afterdoc')]}"
92,"class Solution {
    public static int eulerian_num(int n, int m) {
        if (m >= n || n == 0) {
            return 0;
        }
        if (m == 0) {
        //begin to write code
",184,"class Solution {
    public static int eulerian_num(int n, int m) {
        if (m >= n || n == 0) {
            return 0;
        }
        if (m == 0) {
            return 1;
        }
        return ((n - m) * eulerian_num(n - 1, m - 1) + (m + 1) * eulerian_num(n - 1, m));
    }
}
","        <|im_end|>


",,,,-2,1,0.2325607458750407,code_style:None,0.0,0.0,
93,"class Solution {
    public List<List<String>> sortSublists(List<List<String>> inputList) {
        List<List<String>> result = new ArrayList<>();
        for (List<String> sublist : inputList) {
            Collections.sort(sublist);
            //begin to write code
",269,"class Solution {
    public List<List<String>> sortSublists(List<List<String>> inputList) {
        List<List<String>> result = new ArrayList<>();
        for (List<String> sublist : inputList) {
            Collections.sort(sublist);
            result.add(sublist);
        }
        return result;
    }
}
","class Solution {
    public List<List<String>> sortSublists(List<List<String>> inputList) {
        List<List<String>> result = new ArrayList<>();
        for (List<String> sublist : inputList) {
            Collections.sort(sublist);
            result.add(sublist);
        }
        return result;
    }
}
","class Solution {
    public List<List<String>> sortSublists(List<List<String>> inputList) {
        List<List<String>> result = new ArrayList<>();
        for (List<String> sublist : inputList) {
            Collections.sort(sublist);
            //begin to write code
","class Solution {
    public List<List<String>> sortSublists(List<List<String>> inputList) {
        List<List<String>> result = new ArrayList<>();
        for (List<String> sublist : inputList) {
            Collections.sort(sublist);
            result.add(sublist);
        }
        return result;




    }
}
","class Solution {
    public List<List<String>> sortSublists(List<List<String>> inputList) {
        List<List<String>> result = new ArrayList<>();
        for (List<String> sublist : inputList) {
            Collections.sort(sublist);
            result.add(sublist);
        }
        return result;
    }
}
",-1,21,2.377815302213033,code_style:newline_afterdoc,1.0,0.9055222166692081,"{'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n\n\n\n\n    }\n}\n': [('class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            //begin to write code\n', 'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n    }\n}\n', 'newline_random'), ('class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            //begin to write code\n', 'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n    }\n}\n', 'newline_afterdoc'), ('class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            //begin to write code\n', 'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n    }\n}\n', 'doc2comments'), ('class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            //begin to write code\n', 'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n    }\n}\n', 'newline_afterdoc'), ('class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            //begin to write code\n', 'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n    }\n}\n', 'doc2comments'), ('class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            //begin to write code\n', 'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n    }\n}\n', 'newline_afterdoc'), ('class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            //begin to write code\n', 'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n    }\n}\n', 'newline_afterdoc'), ('class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            //begin to write code\n', 'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n    }\n}\n', 'newline_random'), ('class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            //begin to write code\n', 'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n    }\n}\n', 'newline_afterdoc'), ('class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            //begin to write code\n', 'class Solution {\n    public List<List<String>> sortSublists(List<List<String>> inputList) {\n        List<List<String>> result = new ArrayList<>();\n        for (List<String> sublist : inputList) {\n            Collections.sort(sublist);\n            result.add(sublist);\n        }\n        return result;\n    }\n}\n', 'newline_afterdoc')]}"
94,"class Solution {
    public static int count(boolean[] lst) {
        int sum = 0;
        for (boolean b : lst) {
            if (b) {
                sum++;
                //begin to write code
",197,"class Solution {
    public static int count(boolean[] lst) {
        int sum = 0;
        for (boolean b : lst) {
            if (b) {
                sum++;
            }
        }
        return sum;
    }
}
","class Solution {
    public static int count(boolean[] lst) {
        int sum = 0;
        for (boolean b : lst) {
            if (b) {
                sum++;
            }
        }
        return sum;
    }

    public static void main(String[] args) {
        boolean[] testList = {true, false, true, false, true};
        int result = count(testList);
        System.out.println(""Number of true booleans: "" + result);
    }
}
","class Solution {
    public static int count(boolean[] lst) {
        int sum = 0;
        for (boolean b : lst) {
            if (b) {
                sum++;
                //begin to write code
","class Solution {
    public static int count(boolean[] lst) {
        int sum = 0;
        for (boolean b : lst) {
            if (b) {
                sum++;


            }
        }
        return sum;
    }
}

","class Solution {

    public static int count(boolean[] lst) {
        int sum = 0;
        for (boolean b : lst) {
            if (b) {
                sum++;
            }
        }
        return sum;
    }

    public static void main(String[] args) {
        List<Boolean> lst = List.of(true, false, true, false, true);
        int result = count(lst);
        System.out.println(""Number of true booleans: "" + result);
    }
}
",1,9,1.1715975205103557,code_style:newline_aftercode,1.0,0.0,"{'class Solution {\n    public static int count(boolean[] lst) {\n        int sum = 0;\n        for (boolean b : lst) {\n            if (b) {\n                sum++;\n\n\n            }\n        }\n        return sum;\n    }\n}\n\n': [('class Solution {\n    public static int count(boolean[] lst) {\n        int sum = 0;\n        for (boolean b : lst) {\n            if (b) {\n                sum++;\n                //begin to write code\n', 'class Solution {\n\n    public static int count(boolean[] lst) {\n        int sum = 0;\n        for (boolean b : lst) {\n            if (b) {\n                sum++;\n            }\n        }\n        return sum;\n    }\n\n    public static void main(String[] args) {\n        boolean[] exampleList = {true, false, true, false, true};\n        System.out.println(count(exampleList)); // Output: 4\n    }\n}\n', 'doc2comments'), ('class Solution {\n    public static int count(boolean[] lst) {\n        int sum = 0;\n        for (boolean b : lst) {\n            if (b) {\n                sum++;\n                //begin to write code\n', 'class Solution {\n    public static int count(boolean[] lst) {\n        int sum = 0;\n        for (boolean b : lst) {\n            if (b) {\n                sum++;\n            }\n        }\n        return sum;\n    }\n\n    public static void main(String[] args) {\n        boolean[] testList = {true, false, true, true, false};\n        int result = count(testList);\n        System.out.println(""Number of true booleans: "" + result);\n    }\n}\n', 'newline_random'), ('class Solution {\n    public static int count(boolean[] lst) {\n        int sum = 0;\n        for (boolean b : lst) {\n            if (b) {\n                sum++;\n                //begin to write code\n', 'class Solution {\n    public static int count(boolean[] lst) {\n        int sum = 0;\n        for (boolean b : lst) {\n            if (b) {\n                sum++;\n            }\n        }\n        return sum;\n    }\n\n    public static void main(String[] args) {\n        boolean[] testList = {true, false, true, false, true};\n        System.out.println(""Number of true booleans: "" + count(testList));\n    }\n}\n', 'tab_indent'), ('class Solution {\n    public static int count(boolean[] lst) {\n        int sum = 0;\n        for (boolean b : lst) {\n            if (b) {\n                sum++;\n                //begin to write code\n', 'class Solution {\n\n    public static int count(boolean[] lst) {\n        int sum = 0;\n        for (boolean b : lst) {\n            if (b) {\n                sum++;\n            }\n        }\n        return sum;\n    }\n\n    public static void main(String[] args) {\n        List<Boolean> lst = List.of(true, false, true, false, true);\n        int result = count(lst);\n        System.out.println(""Number of true booleans: "" + result);\n    }\n}\n', 'newline_aftercode')]}"
95,"class Solution {
    public static List<Object> addLists(List<Object> testList, List<Object> testTup) {
        List<Object> res = new ArrayList<>(testTup);
        res.addAll(testList);
        //begin to write code
",217,"class Solution {
    public static List<Object> addLists(List<Object> testList, List<Object> testTup) {
        List<Object> res = new ArrayList<>(testTup);
        res.addAll(testList);
        return res;
    }
}
","class Solution {
    public static List<Object> addLists(List<Object> testList, List<Object> testTup) {
        // Add the elements from testList to the end of testTup
        List<Object> res = new ArrayList<>(testTup);
        res.addAll(testList);
        return res;
    }
}
","class Solution {
    public static List<Object> addLists(List<Object> testList, List<Object> testTup) {
        List<Object> res = new ArrayList<>(testTup);
        res.addAll(testList);
        //begin to write code
","class Solution {
    public static List<Object> addLists(List<Object> testList, List<Object> testTup) {
        List<Object> res = new ArrayList<>(testTup);
        res.addAll(testList);
        return res;
    }
}
","class Solution {
    public static List<Object> addLists(List<Object> testList, List<Object> testTup) {
        // Ensure both lists have the same length
        if (testList.size()!= testTup.size()) {
            throw new IllegalArgumentException(""The lengths of the two lists must be the same."");
        }

        // Create a new list to store the result
        List<Object> resultList = new ArrayList<>(testTup);

        // Add all elements from testList to resultList
        resultList.addAll(testList);

        return resultList;
    }
}
",1,3,0.3900689721107483,code_style:tab_indent,1.0,0.0,"{'class Solution {\n    public static List<Object> addLists(List<Object> testList, List<Object> testTup) {\n        List<Object> res = new ArrayList<>(testTup);\n        res.addAll(testList);\n        return res;\n    }\n}\n': [('class Solution {\n    public static List<Object> addLists(List<Object> testList, List<Object> testTup) {\n        List<Object> res = new ArrayList<>(testTup);\n        res.addAll(testList);\n        //begin to write code\n', 'class Solution {\n    public static List<Object> addLists(List<Object> testList, List<Object> testTup) {\n        // Ensure both lists have the same length\n        if (testList.size()!= testTup.size()) {\n            throw new IllegalArgumentException(""The lengths of the two lists must be the same."");\n        }\n\n        // Create a new list to store the result\n        List<Object> resultList = new ArrayList<>(testTup);\n\n        // Add all elements from testList to resultList\n        resultList.addAll(testList);\n\n        return resultList;\n    }\n}\n', 'tab_indent')]}"
